4;true;01.10.2016 06:30:00;1
4;true;01.10.2016 10:15:36;1
4;true;01.10.2016 17:59:12;1
4;true;01.10.2016 22:53:02;1
4;true;02.10.2016 06:06:53;1
4;true;02.10.2016 11:25:17;1
4;true;02.10.2016 16:14:21;1
4;true;02.10.2016 22:25:18;1
4;true;03.10.2016 05:38:31;1
4;true;03.10.2016 12:07:09;1
4;true;03.10.2016 16:58:35;1
4;true;03.10.2016 22:13:40;1
4;true;04.10.2016 05:31:12;1
4;true;04.10.2016 10:03:59;1
4;true;04.10.2016 18:07:14;1
4;true;04.10.2016 23:15:10;1
4;true;05.10.2016 05:42:38;1
4;true;05.10.2016 11:25:00;1
4;true;05.10.2016 18:09:44;1
4;true;05.10.2016 22:33:58;1
4;true;06.10.2016 05:33:51;1
4;true;06.10.2016 09:39:25;1
4;true;06.10.2016 17:24:09;1
4;true;06.10.2016 23:31:42;1
4;true;07.10.2016 06:06:04;1
4;true;07.10.2016 10:33:29;1
4;true;07.10.2016 19:05:54;1
4;true;07.10.2016 23:44:29;1
4;true;08.10.2016 06:02:06;1
4;true;08.10.2016 12:12:13;1
4;true;08.10.2016 18:02:35;1
4;true;08.10.2016 22:14:22;1
4;true;09.10.2016 05:47:28;1
4;true;09.10.2016 12:01:17;1
4;true;09.10.2016 17:08:38;1
4;true;09.10.2016 23:14:05;1
4;true;10.10.2016 06:24:01;1
4;true;10.10.2016 10:52:15;1
4;true;10.10.2016 18:21:04;1
4;true;10.10.2016 22:16:42;1
4;true;11.10.2016 05:31:04;1
4;true;11.10.2016 11:33:17;1
4;true;11.10.2016 18:54:15;1
4;true;12.10.2016 00:07:11;1
4;true;12.10.2016 06:06:01;1
4;true;12.10.2016 12:28:25;1
4;true;12.10.2016 18:39:11;1
4;true;13.10.2016 00:27:47;1
4;true;13.10.2016 05:37:52;1
4;true;13.10.2016 12:01:18;1
4;true;13.10.2016 16:50:08;1
4;true;13.10.2016 22:46:53;1
4;true;14.10.2016 06:25:57;1
4;true;14.10.2016 11:35:52;1
4;true;14.10.2016 15:50:06;1
4;true;14.10.2016 22:57:48;1
4;true;15.10.2016 06:06:59;1
4;true;15.10.2016 10:08:24;1
4;true;15.10.2016 16:28:06;1
4;true;15.10.2016 22:21:29;1
4;true;16.10.2016 05:45:46;1
4;true;16.10.2016 09:40:05;1
4;true;16.10.2016 18:52:26;1
4;true;16.10.2016 22:26:48;1
4;true;17.10.2016 06:06:34;1
4;true;17.10.2016 10:45:53;1
4;true;17.10.2016 18:13:43;1
4;true;17.10.2016 23:58:12;1
4;true;18.10.2016 06:18:17;1
4;true;18.10.2016 11:23:34;1
4;true;18.10.2016 18:43:43;1
4;true;18.10.2016 23:49:26;1
4;true;19.10.2016 06:03:19;1
4;true;19.10.2016 12:45:58;1
4;true;19.10.2016 17:50:21;1
4;true;19.10.2016 23:10:03;1
4;true;20.10.2016 06:17:57;1
4;true;20.10.2016 10:09:21;1
4;true;20.10.2016 17:22:49;1
4;true;20.10.2016 23:25:15;1
4;true;21.10.2016 05:38:18;1
4;true;21.10.2016 10:20:31;1
4;true;21.10.2016 16:56:34;1
4;true;21.10.2016 22:18:26;1
4;true;22.10.2016 06:02:19;1
4;true;22.10.2016 12:15:51;1
4;true;22.10.2016 16:06:17;1
4;true;22.10.2016 22:47:06;1
4;true;23.10.2016 05:57:06;1
4;true;23.10.2016 12:33:00;1
4;true;23.10.2016 16:47:31;1
4;true;23.10.2016 23:09:57;1
4;true;24.10.2016 05:35:58;1
4;true;24.10.2016 09:59:54;1
4;true;24.10.2016 18:59:08;1
4;true;24.10.2016 22:39:49;1
4;true;25.10.2016 06:21:04;1
4;true;25.10.2016 10:28:36;1
4;true;25.10.2016 16:04:56;1
4;true;25.10.2016 22:27:06;1
