3;false;01.10.2016 06:32:50;1
3;false;01.10.2016 11:54:01;1
3;false;01.10.2016 19:37:48;1
3;false;02.10.2016 01:00:43;1
3;false;02.10.2016 06:19:47;1
3;false;02.10.2016 12:38:35;1
3;false;02.10.2016 19:05:40;1
3;false;02.10.2016 23:54:59;1
3;false;03.10.2016 06:57:20;1
3;false;03.10.2016 12:16:27;1
3;false;03.10.2016 19:29:23;1
3;false;03.10.2016 22:49:07;1
3;false;04.10.2016 07:11:55;1
3;false;04.10.2016 12:35:11;1
3;false;04.10.2016 18:51:54;1
3;false;04.10.2016 22:20:49;1
3;false;05.10.2016 06:29:10;1
3;false;05.10.2016 11:07:00;1
3;false;05.10.2016 19:42:37;1
3;false;06.10.2016 00:40:31;1
3;false;06.10.2016 06:58:50;1
3;false;06.10.2016 13:46:41;1
3;false;06.10.2016 18:22:06;1
3;false;07.10.2016 00:59:44;1
3;false;07.10.2016 07:25:18;1
3;false;07.10.2016 13:40:29;1
3;false;07.10.2016 15:55:46;1
3;false;07.10.2016 23:37:51;1
3;false;08.10.2016 06:22:50;1
3;false;08.10.2016 11:11:47;1
3;false;08.10.2016 20:00:55;1
3;false;09.10.2016 00:25:29;1
3;false;09.10.2016 06:29:19;1
3;false;09.10.2016 12:28:33;1
3;false;09.10.2016 18:56:00;1
3;false;10.10.2016 00:48:33;1
3;false;10.10.2016 06:33:48;1
3;false;10.10.2016 13:44:49;1
3;false;10.10.2016 17:46:05;1
3;false;10.10.2016 23:21:12;1
3;false;11.10.2016 06:58:50;1
3;false;11.10.2016 12:57:45;1
3;false;11.10.2016 19:23:28;1
3;false;12.10.2016 01:03:00;1
3;false;12.10.2016 06:10:51;1
3;false;12.10.2016 12:01:46;1
3;false;12.10.2016 18:31:40;1
3;false;12.10.2016 22:47:26;1
3;false;13.10.2016 06:25:03;1
3;false;13.10.2016 13:27:28;1
3;false;13.10.2016 17:41:46;1
3;false;14.10.2016 00:02:54;1
3;false;14.10.2016 06:26:49;1
3;false;14.10.2016 12:35:29;1
3;false;14.10.2016 17:26:19;1
3;false;15.10.2016 00:27:03;1
3;false;15.10.2016 06:26:24;1
3;false;15.10.2016 13:35:57;1
3;false;15.10.2016 16:45:53;1
3;false;15.10.2016 23:36:33;1
3;false;16.10.2016 06:05:44;1
3;false;16.10.2016 11:39:25;1
3;false;16.10.2016 18:15:45;1
3;false;16.10.2016 23:39:44;1
3;false;17.10.2016 06:26:14;1
3;false;17.10.2016 10:42:40;1
3;false;17.10.2016 19:20:04;1
3;false;18.10.2016 00:38:51;1
3;false;18.10.2016 07:09:44;1
3;false;18.10.2016 12:52:35;1
3;false;18.10.2016 18:17:20;1
3;false;19.10.2016 00:42:45;1
3;false;19.10.2016 07:23:02;1
3;false;19.10.2016 11:55:34;1
3;false;19.10.2016 19:00:51;1
3;false;19.10.2016 22:57:57;1
3;false;20.10.2016 06:58:05;1
3;false;20.10.2016 11:14:01;1
3;false;20.10.2016 19:23:32;1
3;false;21.10.2016 00:58:47;1
3;false;21.10.2016 05:55:12;1
3;false;21.10.2016 11:13:19;1
3;false;21.10.2016 18:00:18;1
3;false;22.10.2016 00:40:30;1
3;false;22.10.2016 06:00:10;1
3;false;22.10.2016 12:21:30;1
3;false;22.10.2016 18:05:47;1
3;false;22.10.2016 23:20:02;1
3;false;23.10.2016 06:36:35;1
3;false;23.10.2016 13:11:47;1
3;false;23.10.2016 17:57:04;1
3;false;24.10.2016 00:27:48;1
3;false;24.10.2016 07:14:00;1
3;false;24.10.2016 10:17:59;1
3;false;24.10.2016 20:07:34;1
3;false;25.10.2016 01:15:12;1
3;false;25.10.2016 07:07:40;1
3;false;25.10.2016 11:05:53;1
3;false;25.10.2016 16:32:23;1
3;false;26.10.2016 00:54:01;1
3;false;26.10.2016 06:37:56;1
3;false;26.10.2016 13:23:43;1
3;false;26.10.2016 17:05:47;1
3;false;26.10.2016 22:59:12;1
3;false;27.10.2016 06:16:50;1
3;false;27.10.2016 10:13:18;1
3;false;27.10.2016 18:33:46;1
3;false;28.10.2016 00:27:12;1
3;false;28.10.2016 05:49:14;1
3;false;28.10.2016 13:23:18;1
3;false;28.10.2016 19:03:00;1
3;false;29.10.2016 00:06:04;1
3;false;29.10.2016 07:21:31;1
3;false;29.10.2016 11:02:54;1
3;false;29.10.2016 19:47:52;1
3;false;30.10.2016 00:36:22;1
3;false;30.10.2016 06:41:45;1
3;false;30.10.2016 12:40:46;1
3;false;30.10.2016 18:24:02;1
3;false;31.10.2016 00:15:06;1
3;false;31.10.2016 06:04:26;1
3;false;31.10.2016 13:33:41;1
3;false;31.10.2016 18:38:40;1
3;false;01.11.2016 01:03:46;1
3;false;01.11.2016 07:23:11;1
3;false;01.11.2016 13:13:01;1
3;false;01.11.2016 19:47:31;1
3;false;01.11.2016 23:58:32;1
3;false;02.11.2016 06:56:57;1
3;false;02.11.2016 12:42:54;1
3;false;02.11.2016 19:37:02;1
3;false;03.11.2016 01:25:42;1
3;false;03.11.2016 06:49:39;1
3;false;03.11.2016 13:49:22;1
3;false;03.11.2016 20:02:27;1
3;false;04.11.2016 00:15:44;1
3;false;04.11.2016 06:33:50;1
3;false;04.11.2016 12:10:31;1
3;false;04.11.2016 17:52:02;1
3;false;04.11.2016 23:18:25;1
3;false;05.11.2016 07:01:36;1
3;false;05.11.2016 12:52:56;1
3;false;05.11.2016 19:26:36;1
3;false;06.11.2016 01:12:16;1
3;false;06.11.2016 07:25:58;1
3;false;06.11.2016 12:52:12;1
3;false;06.11.2016 18:55:08;1
3;false;07.11.2016 00:43:11;1
3;false;07.11.2016 06:01:21;1
3;false;07.11.2016 13:00:01;1
3;false;07.11.2016 19:29:57;1
3;false;07.11.2016 23:43:41;1
3;false;08.11.2016 06:54:41;1
3;false;08.11.2016 13:32:29;1
3;false;08.11.2016 17:50:12;1
3;false;08.11.2016 23:01:41;1
3;false;09.11.2016 07:15:03;1
3;false;09.11.2016 11:49:32;1
3;false;09.11.2016 19:05:56;1
3;false;10.11.2016 01:12:11;1
3;false;10.11.2016 07:20:18;1
3;false;10.11.2016 11:38:58;1
3;false;10.11.2016 19:11:51;1
3;false;11.11.2016 01:22:14;1
3;false;11.11.2016 07:26:56;1
3;false;11.11.2016 12:55:33;1
3;false;11.11.2016 18:25:52;1
3;false;11.11.2016 23:57:58;1
3;false;12.11.2016 06:13:53;1
3;false;12.11.2016 12:42:38;1
3;false;12.11.2016 18:09:56;1
3;false;13.11.2016 01:25:43;1
3;false;13.11.2016 06:21:19;1
3;false;13.11.2016 11:07:53;1
